timestamp,latitude,longitude,uuid,operator,Location,network_type*,wifi_connected_primary_freq_mhz
2025-11-08 20:34:47.603000-05:00,41.6984636,-86.2333813,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:34:48.068000-05:00,41.6979425,-86.2345185,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:34:52.604000-05:00,41.6984658,-86.2333867,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:34:53.079000-05:00,41.6979411,-86.2345194,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:34:57.607000-05:00,41.6984693,-86.2333889,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:34:58.076000-05:00,41.6979406,-86.2345193,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:02.614000-05:00,41.6984693,-86.2333898,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:03.081000-05:00,41.6979395,-86.2345184,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:07.610000-05:00,41.6984692,-86.2333901,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:08.080000-05:00,41.6979395,-86.2345185,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:12.613000-05:00,41.6984687,-86.2333897,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:13.086000-05:00,41.6979394,-86.2345185,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:17.609000-05:00,41.698469,-86.2333869,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:18.091000-05:00,41.6979376,-86.2345212,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:22.615000-05:00,41.6984716,-86.2333868,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:23.085000-05:00,41.6979371,-86.2345214,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:27.608000-05:00,41.6984738,-86.2333869,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:28.075000-05:00,41.697937,-86.2345217,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:32.606000-05:00,41.6984716,-86.2333895,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:33.082000-05:00,41.6979369,-86.2345218,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:37.609000-05:00,41.6984681,-86.2333928,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:38.081000-05:00,41.6979369,-86.2345218,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:42.611000-05:00,41.6984691,-86.2333806,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:43.085000-05:00,41.6979196,-86.2345234,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:47.608000-05:00,41.6984703,-86.2333797,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:48.095000-05:00,41.6979192,-86.2345208,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:52.606000-05:00,41.6984669,-86.2333859,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:53.113000-05:00,41.6979208,-86.2345205,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:35:57.586000-05:00,41.6979253,-86.234474,64957d65,T-Mobile,Bowl,NR,5975.0
2025-11-08 20:35:57.612000-05:00,41.698465,-86.2333901,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:35:58.088000-05:00,41.6979216,-86.2345204,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:36:02.590000-05:00,41.6979216,-86.2344776,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:36:02.608000-05:00,41.6984695,-86.233387,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:03.093000-05:00,41.697922,-86.2345204,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:36:07.594000-05:00,41.6979187,-86.2344783,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:36:07.608000-05:00,41.6984765,-86.2333869,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:08.089000-05:00,41.6979221,-86.2345204,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:36:12.595000-05:00,41.6979177,-86.2344758,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:36:12.605000-05:00,41.6984753,-86.233384,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:13.076000-05:00,41.6979224,-86.2345205,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:36:17.597000-05:00,41.6979178,-86.234474,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:36:17.607000-05:00,41.6984778,-86.2333725,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:22.592000-05:00,41.6979207,-86.2344743,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:36:22.609000-05:00,41.6984778,-86.233373,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:27.599000-05:00,41.6979219,-86.2344742,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:36:27.604000-05:00,41.6984749,-86.2333752,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:32.598000-05:00,41.6979224,-86.2344741,64957d65,T-Mobile,Bowl,LTE,
2025-11-08 20:36:32.605000-05:00,41.6984751,-86.2333759,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:37.597000-05:00,41.6979223,-86.234474,64957d65,T-Mobile,Bowl,LTE,
2025-11-08 20:36:37.608000-05:00,41.6984762,-86.2333773,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:42.600000-05:00,41.6979222,-86.234474,64957d65,T-Mobile,Bowl,LTE,
2025-11-08 20:36:42.610000-05:00,41.6984763,-86.233377,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:47.596000-05:00,41.6979222,-86.2344744,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:36:47.610000-05:00,41.6984762,-86.2333771,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:52.603000-05:00,41.6979221,-86.2344744,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:36:52.607000-05:00,41.698476,-86.233377,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:36:57.595000-05:00,41.6979252,-86.2344765,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:36:57.609000-05:00,41.6984759,-86.2333771,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:02.602000-05:00,41.697925,-86.2344762,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:02.606000-05:00,41.6984758,-86.2333772,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:07.598000-05:00,41.6979252,-86.2344761,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:07.611000-05:00,41.6984741,-86.2333818,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:12.601000-05:00,41.6979234,-86.2344757,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:12.613000-05:00,41.6984726,-86.2333833,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:17.601000-05:00,41.6979219,-86.2344751,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:17.611000-05:00,41.6984725,-86.2333835,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:21.098000-05:00,41.6979476,-86.2347823,a0654bd3,AT&T,Bowl,LTE,5975.0
2025-11-08 20:37:22.600000-05:00,41.6979217,-86.2344737,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:22.610000-05:00,41.6984725,-86.2333838,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:27.599000-05:00,41.6979215,-86.2344732,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:27.606000-05:00,41.6984721,-86.2333864,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:32.603000-05:00,41.6979214,-86.2344732,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:32.626000-05:00,41.6984721,-86.2333865,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:37.594000-05:00,41.6979238,-86.2344747,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:37.618000-05:00,41.6984715,-86.2333874,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:42.594000-05:00,41.6979237,-86.2344744,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:42.615000-05:00,41.6984717,-86.233402,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:46.604000-05:00,41.6979476,-86.2347823,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:37:47.598000-05:00,41.6979202,-86.2344823,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:47.619000-05:00,41.6984706,-86.2334,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:51.621000-05:00,41.6979477,-86.2347821,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:37:52.597000-05:00,41.6979199,-86.2344811,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:52.616000-05:00,41.6984705,-86.2334002,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:37:56.617000-05:00,41.6979477,-86.2347823,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:37:57.602000-05:00,41.6979201,-86.2344822,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:37:57.615000-05:00,41.6984754,-86.2333976,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:38:01.614000-05:00,41.6979366,-86.2347897,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:02.603000-05:00,41.6979202,-86.2344815,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:38:02.611000-05:00,41.6984748,-86.2333962,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:38:06.619000-05:00,41.6979303,-86.2347903,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:07.601000-05:00,41.6979203,-86.2344811,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:38:07.617000-05:00,41.6984699,-86.2333991,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:38:11.614000-05:00,41.697932,-86.2347912,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:12.601000-05:00,41.6979214,-86.2344871,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:38:12.613000-05:00,41.6984696,-86.2334003,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:38:16.612000-05:00,41.6979324,-86.2347908,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:17.608000-05:00,41.6979255,-86.2344842,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:38:17.615000-05:00,41.6984693,-86.2334002,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:38:21.620000-05:00,41.6979324,-86.2347902,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:22.596000-05:00,41.6979253,-86.2344844,64957d65,T-Mobile,Bowl,NR,
2025-11-08 20:38:22.626000-05:00,41.6984695,-86.2333991,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:38:26.624000-05:00,41.6979334,-86.234787,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:27.597000-05:00,41.6979241,-86.2344847,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:38:27.617000-05:00,41.6984694,-86.2333998,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:38:31.627000-05:00,41.6979389,-86.2347838,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:32.607000-05:00,41.697924,-86.2344854,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:38:32.625000-05:00,41.6984694,-86.2334,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:38:36.611000-05:00,41.6979391,-86.234782,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:37.607000-05:00,41.6979239,-86.2344842,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:38:37.633000-05:00,41.6984746,-86.2333961,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:38:41.772000-05:00,41.6979417,-86.2347916,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:42.604000-05:00,41.6979236,-86.2344838,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:38:42.621000-05:00,41.6984684,-86.233414,7c36e7df,Verizon,Bowl,Wi-Fi,6215.0
2025-11-08 20:38:46.772000-05:00,41.6979517,-86.2347978,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:47.598000-05:00,41.6979237,-86.2344839,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:38:51.764000-05:00,41.6979579,-86.2348083,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:52.607000-05:00,41.697922,-86.2344854,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:38:56.762000-05:00,41.6979573,-86.2348081,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:38:57.606000-05:00,41.6979224,-86.234485,64957d65,T-Mobile,Bowl,LTE,6215.0
2025-11-08 20:39:01.760000-05:00,41.6979569,-86.2348076,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:39:02.607000-05:00,41.6979224,-86.2344844,64957d65,T-Mobile,Bowl,LTE,6215.0
2025-11-08 20:39:06.758000-05:00,41.6979563,-86.2348068,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:39:07.607000-05:00,41.6979222,-86.2344844,64957d65,T-Mobile,Bowl,LTE,6215.0
2025-11-08 20:39:11.763000-05:00,41.6979558,-86.2348065,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:39:12.610000-05:00,41.6979222,-86.2344842,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:39:16.758000-05:00,41.6979553,-86.2348054,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:39:17.618000-05:00,41.6979223,-86.2344838,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:39:21.759000-05:00,41.697955,-86.2348047,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:39:22.610000-05:00,41.6979227,-86.2344831,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:39:26.761000-05:00,41.6979546,-86.2348041,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:39:27.609000-05:00,41.6979228,-86.2344828,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:39:31.762000-05:00,41.6979544,-86.2348033,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:39:32.609000-05:00,41.6979245,-86.2344801,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:39:36.764000-05:00,41.6979543,-86.2348028,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:39:37.611000-05:00,41.6979238,-86.2344806,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:39:41.763000-05:00,41.6979543,-86.2348022,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:39:42.606000-05:00,41.6979204,-86.2344864,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:39:46.758000-05:00,41.6979541,-86.2348015,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:39:47.612000-05:00,41.6979211,-86.2344856,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:39:51.774000-05:00,41.6979537,-86.2348008,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:39:52.612000-05:00,41.6979217,-86.2344859,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:39:56.761000-05:00,41.697953,-86.2347995,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:39:57.611000-05:00,41.6979216,-86.2344857,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:01.764000-05:00,41.6979527,-86.2347986,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:40:02.609000-05:00,41.6979246,-86.2344863,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:06.758000-05:00,41.6979523,-86.2347978,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:40:07.618000-05:00,41.6979245,-86.2344865,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:11.764000-05:00,41.697949,-86.2347942,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:40:12.615000-05:00,41.6979248,-86.2344863,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:16.762000-05:00,41.6979485,-86.2347934,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:40:17.613000-05:00,41.6979276,-86.2344894,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:21.759000-05:00,41.6979483,-86.2347928,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:40:22.614000-05:00,41.6979276,-86.2344881,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:26.759000-05:00,41.6979479,-86.2347923,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:40:27.613000-05:00,41.6979298,-86.2344863,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:31.762000-05:00,41.6979473,-86.2347917,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:40:32.618000-05:00,41.6979289,-86.2344859,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:36.762000-05:00,41.6979467,-86.2347912,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:40:37.616000-05:00,41.697927,-86.2344844,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:41.764000-05:00,41.6979465,-86.2347909,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:40:42.614000-05:00,41.6979255,-86.2344836,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:46.764000-05:00,41.6979463,-86.2347907,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:40:47.617000-05:00,41.6979255,-86.2344836,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:51.765000-05:00,41.6979384,-86.2347897,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:40:52.612000-05:00,41.6979307,-86.234484,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:40:56.764000-05:00,41.6979396,-86.2347846,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:40:57.615000-05:00,41.6979307,-86.234484,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:01.766000-05:00,41.6979419,-86.2347843,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:02.613000-05:00,41.697931,-86.2344887,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:06.765000-05:00,41.6979419,-86.2347839,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:07.616000-05:00,41.697931,-86.2344892,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:11.764000-05:00,41.697942,-86.2347837,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:12.626000-05:00,41.6979307,-86.2344885,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:16.764000-05:00,41.697942,-86.2347835,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:17.634000-05:00,41.6979301,-86.2344881,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:21.770000-05:00,41.6979421,-86.2347836,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:22.613000-05:00,41.6979298,-86.234488,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:26.767000-05:00,41.6979421,-86.2347835,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:27.626000-05:00,41.6979295,-86.2344914,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:31.772000-05:00,41.697942,-86.2347834,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:32.619000-05:00,41.6979296,-86.2344911,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:36.771000-05:00,41.6979419,-86.2347834,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:37.615000-05:00,41.6979287,-86.2344917,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:41.770000-05:00,41.697942,-86.2347833,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:42.630000-05:00,41.6979286,-86.2344916,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:46.772000-05:00,41.6979419,-86.2347833,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:47.621000-05:00,41.6979286,-86.2344915,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:51.773000-05:00,41.6979418,-86.2347834,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:52.625000-05:00,41.6979285,-86.2344914,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:41:56.771000-05:00,41.6979416,-86.2347834,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:41:57.625000-05:00,41.6979282,-86.2344912,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:42:01.767000-05:00,41.6979412,-86.2347836,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:02.618000-05:00,41.6979262,-86.2344907,64957d65,T-Mobile,Bowl,NR,6215.0
2025-11-08 20:42:06.502000-05:00,41.697936,-86.233364,7c36e7df,Verizon,Bowl,LTE,
2025-11-08 20:42:06.770000-05:00,41.697941,-86.2347837,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:11.506000-05:00,41.6979337,-86.2333621,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:42:11.770000-05:00,41.6979409,-86.2347837,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:16.506000-05:00,41.6979281,-86.2333685,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:42:16.770000-05:00,41.6979409,-86.2347838,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:21.505000-05:00,41.6979287,-86.2333681,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:42:21.786000-05:00,41.6979409,-86.2347839,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:26.504000-05:00,41.6979298,-86.233376,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:42:26.774000-05:00,41.6979407,-86.234784,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:31.514000-05:00,41.6979306,-86.233385,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:42:31.774000-05:00,41.6979406,-86.2347841,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:36.503000-05:00,41.6979364,-86.2333916,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:42:36.773000-05:00,41.6979406,-86.2347842,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:41.511000-05:00,41.6979364,-86.233393,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:42:41.768000-05:00,41.6979404,-86.2347843,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:46.510000-05:00,41.6979365,-86.233393,7c36e7df,Verizon,Bowl,LTE,
2025-11-08 20:42:46.776000-05:00,41.6979402,-86.2347842,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:51.510000-05:00,41.6979338,-86.2333961,7c36e7df,Verizon,Bowl,LTE,
2025-11-08 20:42:51.772000-05:00,41.6979428,-86.2347847,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:42:56.511000-05:00,41.6979384,-86.2334048,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:42:56.772000-05:00,41.6979425,-86.2347847,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:43:01.512000-05:00,41.6979418,-86.2334052,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:01.774000-05:00,41.6979424,-86.2347847,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:43:06.513000-05:00,41.697944,-86.2334036,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:06.776000-05:00,41.6979573,-86.234789,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:43:11.506000-05:00,41.6979452,-86.2334009,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:11.776000-05:00,41.6979227,-86.2347642,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:43:16.505000-05:00,41.6979462,-86.2334041,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:16.775000-05:00,41.6979226,-86.2347658,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:43:21.509000-05:00,41.6979494,-86.2334023,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:21.778000-05:00,41.6979246,-86.2347656,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:43:26.509000-05:00,41.6979477,-86.233401,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:26.782000-05:00,41.6979254,-86.2347656,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:43:31.512000-05:00,41.6979487,-86.2334039,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:31.776000-05:00,41.6979258,-86.2347657,a0654bd3,AT&T,Bowl,LTE,
2025-11-08 20:43:36.510000-05:00,41.6979436,-86.2334003,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:36.789000-05:00,41.6979258,-86.2347657,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:43:41.516000-05:00,41.6979472,-86.2334,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:41.777000-05:00,41.6979256,-86.2347655,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:43:46.515000-05:00,41.6979441,-86.2334031,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:46.773000-05:00,41.6979234,-86.2347689,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:43:51.512000-05:00,41.6979435,-86.2334025,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:51.783000-05:00,41.6979237,-86.2347689,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:43:56.515000-05:00,41.6979434,-86.2334024,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:43:56.778000-05:00,41.6979238,-86.234769,a0654bd3,AT&T,Bowl,NR-NSA,
2025-11-08 20:44:01.512000-05:00,41.6979432,-86.2334023,7c36e7df,Verizon,Bowl,NR-NSA,
2025-11-08 20:44:01.787000-05:00,41.6979238,-86.234769,a0654bd3,AT&T,Bowl,NR-NSA,
