Time,Latitude,Longitude,Unit,Operator,Browsing Duration,Download Duration,IP Throughput,Access Duration,Time To First Byte,Kbytes In First Second,Round Trip Time (RTT),Size Of Webpage,Number of Redirections,Browser,Page Complete Criterion,Number of Resources,Number of Resources not loaded,Number of Images,APN,Primary DNS,IP,Resolved Target IP,Host,Protocol,Operation,AP Type,AP Profile Name,Test Name,Direction,Test Status,Location,uuid,Data Technology Reporting,operator,network_type*,wifi_connected_primary_freq_mhz,Location_sigcap
2025-11-08 21:10:05.407000-05:00,41.698462,-86.234524,QualiPoc_396840,Verizon,1.805,1.356,6657.941002949856,195.0,330.0,748.18145896979,27.0,1128.521,2,Android 14 - WebView 117.0.5938.60,Page download completed,24,0,1,VZWINTERNET,,2600:1008:B082:C3D3:E0FF:85D5:033B:6BB0,2607:F8B0:4009:080A:0000:0000:0000:200E,youtube.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
2025-11-08 21:10:08.980000-05:00,41.698462,-86.234525,QualiPoc_396840,Verizon,2.429,2.074,4203.834136933464,173.0,285.0,526.3604259396641,32.0,1089.844,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,VZWINTERNET,,2600:1008:B082:C3D3:E0FF:85D5:033B:6BB0,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
2025-11-08 21:10:11.944000-05:00,41.698461,-86.234529,QualiPoc_396840,Verizon,1.821,1.158,5405.434335888896,397.0,512.0,659.8442222582041,47.0,782.438,2,Android 14 - WebView 117.0.5938.60,Page download completed,31,0,3,VZWINTERNET,,2600:1008:B082:C3D3:E0FF:85D5:033B:6BB0,2607:F8B0:4009:080B:0000:0000:0000:2004,google.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
2025-11-08 21:11:43.161000-05:00,41.698461,-86.234509,QualiPoc_396840,Verizon,,,,121.0,224.0,33.08625560348184,20.0,,1,Android 14 - WebView 117.0.5938.60,Page download completed,68,0,14,VZWINTERNET,,100.84.89.201,146.75.82.133,247sports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,NaN,Verizon,LTE,,Bowl
2025-11-08 21:12:20.460000-05:00,41.698464,-86.234543,QualiPoc_396840,Verizon,36.128,5.663,8336.6427688504,415.0,606.0,162.241751578292,52.0,5901.301,1,Android 14 - WebView 117.0.5938.60,Page download completed,246,0,52,VZWINTERNET,,2600:1008:B082:C3D3:E0FF:85D5:033B:6BB0,2600:1407:3C00:0989:0000:0000:0000:3134,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
2025-11-08 21:12:23.917000-05:00,41.698464,-86.234547,QualiPoc_396840,Verizon,2.25,1.158,5911.160559723127,930.0,1091.0,721.5784893134717,195.0,855.642,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,4,VZWINTERNET,,2600:1008:B082:C3D3:E0FF:85D5:033B:6BB0,2600:1407:3C00:002F:0000:0000:17C8:9C98,espn.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
2025-11-08 21:12:37.973000-05:00,41.698464,-86.234546,QualiPoc_396840,Verizon,12.81,3.032,10027.35620052768,311.0,434.0,299.8300916949424,66.0,3800.368,1,Android 14 - WebView 117.0.5938.60,Page download completed,218,0,7,VZWINTERNET,,2600:1008:B082:C3D3:E0FF:85D5:033B:6BB0,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,LTE,,Bowl
2025-11-08 21:12:42.655000-05:00,41.698465,-86.234542,QualiPoc_396840,Verizon,3.432,0.679,41832.96612665688,253.0,394.0,1150.0353052446094,28.0,3550.573,2,Android 14 - WebView 117.0.5938.60,Page download completed,326,1,36,VZWINTERNET,,100.84.89.201,23.4.248.209,foxsports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,LTE,,Bowl
2025-11-08 21:12:50.380000-05:00,41.698463,-86.234528,QualiPoc_396840,Verizon,6.457,1.005,39462.82985074624,269.0,441.0,819.8689537468242,61.0,4957.518,1,Android 14 - WebView 117.0.5938.60,Page download completed,72,0,14,VZWINTERNET,,2600:1008:B082:C3D3:E0FF:85D5:033B:6BB0,2606:4700:0000:0000:0000:0000:6812:562A,bleacherreport.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,LTE,,Bowl
2025-11-08 21:13:18.131000-05:00,41.697489,-86.233507,QualiPoc_619529,T-Mobile,1.874,0.046,851062.260869568,291.0,509.0,3648.0260019083994,53.0,4893.608,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,3,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:13:20.843000-05:00,41.697489,-86.233507,QualiPoc_619529,T-Mobile,1.43,0.64,18811.7625,307.0,442.0,2167.653311670352,54.0,1504.941,1,Android 14 - WebView 117.0.5938.60,Page download completed,9,0,1,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2607:7700:0000:003A:0000:0001:C7E8:449F,x.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:13:30.777000-05:00,41.697492,-86.233505,QualiPoc_619529,T-Mobile,8.786,1.47,25222.862585034003,396.0,542.0,560.0885033179678,44.0,4634.701,2,Android 14 - WebView 117.0.5938.60,Page download completed,164,0,4,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2607:7700:0000:003A:0000:0001:1736:4EA6,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:13:34.149000-05:00,41.697492,-86.233505,QualiPoc_619529,T-Mobile,2.079,1.649,4769.660118462712,283.0,369.0,582.2355641676777,33.0,983.149,2,Android 14 - WebView 117.0.5938.60,Page download completed,22,0,0,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2607:F8B0:4009:0817:0000:0000:0000:200E,youtube.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:13:37.471000-05:00,41.697492,-86.233505,QualiPoc_619529,T-Mobile,2.171,1.66,5153.489156626504,288.0,432.0,635.5971593502734,50.0,1069.349,2,Android 14 - WebView 117.0.5938.60,Page download completed,54,0,11,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:13:40.593000-05:00,41.697492,-86.233505,QualiPoc_619529,T-Mobile,1.849,1.261,4929.38110877808,433.0,542.0,601.7305523889765,48.0,776.993,2,Android 14 - WebView 117.0.5938.60,Page download completed,31,0,3,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2607:F8B0:4009:0808:0000:0000:0000:2004,google.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:14:42.280000-05:00,41.698449,-86.234509,QualiPoc_396840,Verizon,1.961,,,220.0,310.0,5957.84739909875,61.0,9730.833,2,Android 14 - WebView 117.0.5938.60,Page download completed,37,0,6,VZWINTERNET,,10.12.105.30,57.144.204.192,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:14:44.757000-05:00,41.69845,-86.23451,QualiPoc_396840,Verizon,1.247,0.82,12293.36585365856,152.0,243.0,2047.4827111064844,12.0,1260.07,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,VZWINTERNET,,10.12.105.30,199.232.72.159,x.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:14:52.501000-05:00,41.698447,-86.234515,QualiPoc_396840,Verizon,6.552,0.45,83683.8222222224,918.0,1061.0,876.9343091258105,150.0,4707.215,2,Android 14 - WebView 117.0.5938.60,Page download completed,173,0,10,VZWINTERNET,,10.12.105.30,23.220.206.133,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:15:01.963000-05:00,41.69846,-86.234532,QualiPoc_396840,Verizon,8.32,,,,,,127.0,1274.504,3,Android 14 - WebView 117.0.5938.60,Page download completed,26,1,1,VZWINTERNET,,10.12.105.30,142.251.32.14,youtube.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:15:06.848000-05:00,41.698462,-86.234514,QualiPoc_396840,Verizon,3.649,,,,,,108.0,1091.063,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,VZWINTERNET,,10.12.105.30,57.144.204.6,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:15:11.207000-05:00,41.698462,-86.234513,QualiPoc_396840,Verizon,3.062,1.878,3512.020398946888,786.0,970.0,428.7150975106494,106.0,824.45,2,Android 14 - WebView 117.0.5938.60,Page download completed,32,0,3,VZWINTERNET,,10.12.105.30,142.250.191.196,google.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:15:11.952000-05:00,41.697481,-86.233492,QualiPoc_619529,T-Mobile,,,,197.0,369.0,48.54077578727246,37.0,,1,Android 14 - WebView 117.0.5938.60,Page download completed,70,0,14,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2607:7700:0000:003A:0000:0001:924B:4E85,247sports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Failed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:15:17.391000-05:00,41.69748,-86.233492,QualiPoc_619529,T-Mobile,4.203,0.465,99091.647311828,223.0,339.0,1491.5696060395117,34.0,5759.702,1,Android 14 - WebView 117.0.5938.60,Page download completed,249,2,52,fast.t-mobile.com,,192.0.0.2,192.0.0.30,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:15:19.977000-05:00,41.69748,-86.233492,QualiPoc_619529,T-Mobile,1.298,0.855,9204.54621378216,311.0,452.0,1123.598547149121,33.0,983.733,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,4,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2600:1407:3C00:0011:0000:0000:17DC:F63B,espn.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:15:21.389000-05:00,41.698464,-86.234516,QualiPoc_396840,Verizon,8.826,1.882,16376.94792773648,399.0,495.0,460.9065151062725,103.0,3852.677,1,Android 14 - WebView 117.0.5938.60,Page download completed,117,0,13,VZWINTERNET,,10.12.105.30,146.75.82.133,247sports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:15:27.609000-05:00,41.69748,-86.233492,QualiPoc_619529,T-Mobile,6.375,1.225,25474.94530612248,370.0,525.0,649.9615773225556,85.0,3900.851,1,Android 14 - WebView 117.0.5938.60,Page download completed,276,1,7,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2001:4998:0064:0800:0000:0000:0000:6000,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:15:31.055000-05:00,41.698454,-86.234513,QualiPoc_396840,Verizon,8.46,0.712,64969.91011235952,711.0,843.0,743.097621808791,49.0,5782.322,1,Android 14 - WebView 117.0.5938.60,Page download completed,245,2,52,VZWINTERNET,,10.12.105.30,2.16.234.41,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:15:31.976000-05:00,41.69748,-86.233492,QualiPoc_619529,T-Mobile,3.1,0.178,346749.573033708,216.0,301.0,2685.0867839005664,47.0,7715.178,2,Android 14 - WebView 117.0.5938.60,Page download completed,392,1,36,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2607:7700:0000:003A:0000:0001:924B:4E84,foxsports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:15:34.876000-05:00,41.698463,-86.234521,QualiPoc_396840,Verizon,2.662,0.745,21997.2402684564,488.0,734.0,1040.833218164668,213.0,2048.493,1,Android 14 - WebView 117.0.5938.60,Page download completed,70,0,7,VZWINTERNET,,10.12.105.30,23.32.45.48,espn.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:15:37.387000-05:00,41.69748,-86.233491,QualiPoc_619529,T-Mobile,4.114,0.38,125980.0210526312,284.0,423.0,1587.5576758183886,53.0,5984.051,1,Android 14 - WebView 117.0.5938.60,Page download completed,77,2,14,fast.t-mobile.com,,2607:FB90:BB04:C12A:A0BF:5AA2:11E9:2B6B,2606:4700:0000:0000:0000:0000:6812:562A,bleacherreport.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,T-Mobile,NR,,Concourse
2025-11-08 21:15:39.159000-05:00,41.698466,-86.234531,QualiPoc_396840,Verizon,3.111,1.042,18688.99040307104,255.0,335.0,910.4513506558789,96.0,2434.241,1,Android 14 - WebView 117.0.5938.60,Page download completed,95,0,2,VZWINTERNET,,10.12.105.30,69.147.65.251,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:15:44.439000-05:00,41.698463,-86.234528,QualiPoc_396840,Verizon,4.069,0.335,179990.2805970152,172.0,318.0,2008.3062436050488,17.0,7537.093,2,Android 14 - WebView 117.0.5938.60,Page download completed,392,1,33,VZWINTERNET,,10.12.105.30,146.75.82.132,foxsports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:15:49.605000-05:00,41.698464,-86.234532,QualiPoc_396840,Verizon,3.983,0.323,126051.095975232,415.0,588.0,1465.2217649063964,102.0,5089.313,1,Android 14 - WebView 117.0.5938.60,Page download completed,76,1,14,VZWINTERNET,,10.12.105.30,75.2.29.249,bleacherreport.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6775.0,Bowl
2025-11-08 21:17:04.020000-05:00,41.697474,-86.233496,QualiPoc_619529,T-Mobile,1.633,0.09,577637.4222222224,98.0,220.0,4693.871492464863,16.0,6498.421,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,3,fast.t-mobile.com,,10.12.241.207,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:06.607000-05:00,41.697475,-86.233496,QualiPoc_619529,T-Mobile,1.315,0.808,16118.3564356436,,,,16.0,1627.954,1,Android 14 - WebView 117.0.5938.60,Page download completed,9,0,1,fast.t-mobile.com,,10.12.241.207,199.232.72.159,x.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:09.664000-05:00,41.697475,-86.233496,QualiPoc_619529,T-Mobile,1.823,0.237,106952.776371308,278.0,429.0,2203.856726317666,17.0,3168.476,2,Android 14 - WebView 117.0.5938.60,Page download completed,126,0,6,fast.t-mobile.com,,10.12.241.207,23.220.206.132,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:13.072000-05:00,41.697474,-86.233497,QualiPoc_619529,T-Mobile,2.115,1.167,10157.04541559552,223.0,394.0,846.6545448727325,85.0,1481.659,3,Android 14 - WebView 117.0.5938.60,Page download completed,29,1,2,fast.t-mobile.com,,10.12.241.207,142.251.32.14,youtube.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:15.782000-05:00,41.697474,-86.233497,QualiPoc_619529,T-Mobile,1.48,1.136,8396.908450704239,157.0,223.0,1076.1691673405762,66.0,1192.361,2,Android 14 - WebView 117.0.5938.60,Page download completed,54,0,11,fast.t-mobile.com,,10.12.241.207,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:18.522000-05:00,41.697474,-86.233498,QualiPoc_619529,T-Mobile,1.465,1.019,6189.92557727024,302.0,380.0,755.6073279563301,92.0,788.443,2,Android 14 - WebView 117.0.5938.60,Page download completed,31,0,3,fast.t-mobile.com,,10.12.241.207,142.250.191.196,google.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:22.084000-05:00,41.697474,-86.233498,QualiPoc_619529,T-Mobile,2.397,0.471,61878.65817409768,161.0,281.0,1791.400152630918,17.0,3643.106,1,Android 14 - WebView 117.0.5938.60,Page download completed,113,0,13,fast.t-mobile.com,,10.12.241.207,146.75.82.133,247sports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:28.037000-05:00,41.697474,-86.233499,QualiPoc_619529,T-Mobile,4.732,0.527,86534.7703984816,283.0,383.0,1278.271652554531,19.0,5700.478,1,Android 14 - WebView 117.0.5938.60,Page download completed,248,2,52,fast.t-mobile.com,,10.12.241.207,23.197.14.4,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:30.194000-05:00,41.697474,-86.233499,QualiPoc_619529,T-Mobile,0.965,0.534,20000.7790262172,166.0,329.0,2021.335998062012,17.0,1335.052,1,Android 14 - WebView 117.0.5938.60,Page download completed,53,0,4,fast.t-mobile.com,,10.12.241.207,23.32.45.79,espn.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:38.873000-05:00,41.697474,-86.2335,QualiPoc_619529,T-Mobile,7.526,0.707,90675.1796322488,204.0,388.0,1094.796375515879,15.0,8013.419,1,Android 14 - WebView 117.0.5938.60,Page download completed,960,6,38,fast.t-mobile.com,,10.12.241.207,69.173.146.5,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:43.109000-05:00,41.697474,-86.2335,QualiPoc_619529,T-Mobile,2.96,0.165,364878.9333333336,212.0,297.0,2798.6466465156154,140.0,7525.628,2,Android 14 - WebView 117.0.5938.60,Page download completed,384,1,32,fast.t-mobile.com,,10.12.241.207,184.31.121.51,foxsports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:17:48.096000-05:00,41.697474,-86.2335,QualiPoc_619529,T-Mobile,3.728,0.623,64408.84751203856,115.0,206.0,1389.1889601354198,15.0,5015.839,1,Android 14 - WebView 117.0.5938.60,Page download completed,75,2,14,fast.t-mobile.com,,10.12.241.207,104.18.86.42,bleacherreport.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Concourse,64957d65,NaN,Wi-Fi 6,NR,6135.0,Concourse
2025-11-08 21:19:00.164000-05:00,41.697947,-86.233412,QualiPoc_361786,AT&T,10.654,3.792,5328.702531645568,362.0,558.0,247.1054343130137,85.0,2525.805,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,6,enhancedphone,,10.4.148.124,57.144.180.192,instagram.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:19:11.326000-05:00,41.697959,-86.233386,QualiPoc_361786,AT&T,10.024,2.002,7189.6623376623365,530.0,6048.0,446.4034413903711,264.0,1799.213,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,enhancedphone,,10.4.148.124,57.144.180.192,x.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:19:23.319000-05:00,41.697953,-86.233392,QualiPoc_361786,AT&T,10.855,3.429,4182.096237970256,2521.0,2789.0,217.83699426798145,71.0,1792.551,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,0,enhancedphone,,10.4.148.124,23.51.25.209,tiktok.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:19:56.489000-05:00,41.697933,-86.233408,QualiPoc_361786,AT&T,32.009,25.92,359.9756172839504,488.0,1801.0,37.698518901217966,1155.0,1166.321,3,Android 14 - WebView 117.0.5938.60,Page download completed,18,0,0,enhancedphone,,10.4.148.124,142.250.190.142,youtube.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:20:09.006000-05:00,41.697934,-86.233408,QualiPoc_361786,AT&T,11.348,9.874,879.64107757748,506.0,667.0,101.24627354492968,55.0,1085.697,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,enhancedphone,,10.4.148.124,57.144.180.6,facebook.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:20:13.683000-05:00,41.698834,-86.234517,QualiPoc_396840,Verizon,4.798,1.274,18472.03767660912,311.0,468.0,687.9134488745215,63.0,2941.672,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,6,VZWINTERNET,,2600:1008:B085:90A4:C9DF:E1B8:2783:AA84,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,"LTE, 5G EN-DC",Verizon,NR-NSA,,Bowl
2025-11-08 21:20:15.667000-05:00,41.697935,-86.233408,QualiPoc_361786,AT&T,5.479,4.532,1359.4883002308238,766.0,957.0,165.95313534311524,90.0,770.15,2,Android 14 - WebView 117.0.5938.60,Page download completed,20,0,2,enhancedphone,,10.4.148.124,142.250.190.68,google.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,AT&T,NR-NSA,,Bowl
2025-11-08 21:20:17.307000-05:00,41.698834,-86.234517,QualiPoc_396840,Verizon,2.478,1.683,5931.74569221628,318.0,465.0,760.2267964363691,26.0,1247.891,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,VZWINTERNET,,100.83.24.244,146.75.40.159,x.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 21:20:23.878000-05:00,41.698839,-86.234523,QualiPoc_396840,Verizon,5.403,1.463,12688.91319207112,788.0,968.0,513.2726235135898,70.0,2320.485,2,Android 14 - WebView 117.0.5938.60,Page download completed,83,0,1,VZWINTERNET,,100.83.24.244,23.212.185.17,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 21:20:28.092000-05:00,41.698841,-86.234524,QualiPoc_396840,Verizon,2.977,2.265,3416.617313244088,348.0,543.0,417.0663458885205,134.0,967.327,3,Android 14 - WebView 117.0.5938.60,Page download completed,21,0,0,VZWINTERNET,,2600:1008:B085:90A4:C9DF:E1B8:2783:AA84,2607:F8B0:4009:080B:0000:0000:0000:201B,youtube.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
2025-11-08 21:20:33.846000-05:00,41.698841,-86.234524,QualiPoc_396840,Verizon,4.524,3.637,2389.543029969752,412.0,621.0,281.77550215803416,74.0,1086.346,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,VZWINTERNET,,2600:1008:B085:90A4:C9DF:E1B8:2783:AA84,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,5G EN-DC,Verizon,NR-NSA,,Bowl
