Time,Latitude,Longitude,Collection,Unit,Operator,Technology,Browsing Duration,Download Duration,IP Throughput,Access Duration,Time To First Byte,Kbytes In First Second,Round Trip Time (RTT),Size of Webpage,Number of Redirections,Browser,Page Complete Criterion,Number of Resources,Number of Resources not loaded,Number of Images,APN,Primary DNS,IP,Resolved Target IP,Host,Protocol,Operation,AP Type,AP Profile Name,Test Name,Direction,Test Status,Location,uuid,operator,network_type*,wifi_connected_primary_freq_mhz,Location_sigcap,carrier_original
2026-02-26 11:50:52.763000-05:00,41.69835,-86.234695,20260226_preGame_Bowl,QualiPoc_619529,AT&T,5G NR,2.369,1.711,21360.36254139696,297.0,631.0,2607.460686367617,67.0,4568.438,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,2600:0382:AC07:8D8F:A197:B790:451E:9FF7,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:50:52.763000-05:00,41.69835,-86.234695,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.369,1.711,21360.36254139696,297.0,631.0,2607.460686367617,67.0,4568.438,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,2600:0382:AC07:8D8F:A197:B790:451E:9FF7,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:51:01.221000-05:00,41.69835,-86.234694,20260226_preGame_Bowl,QualiPoc_619529,AT&T,5G NR,7.328,6.485,4898.190309319568,505.0,710.0,597.923844689669,50.0,3970.597,2,Android 16 - WebView 134.0.6998.135,Page download completed,193,0,8,enhancedphone,,10.148.63.55,23.192.220.202,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,LTE,,Bowl,AT&T
2026-02-26 11:51:01.221000-05:00,41.69835,-86.234694,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,7.328,6.485,4898.190309319568,505.0,710.0,597.923844689669,50.0,3970.597,2,Android 16 - WebView 134.0.6998.135,Page download completed,193,0,8,enhancedphone,,10.148.63.55,23.192.220.202,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,LTE,,Bowl,AT&T
2026-02-26 11:51:05.475000-05:00,41.69835,-86.234694,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.025,2.476,3959.080248851008,308.0,531.0,483.2860302655489,61.0,1225.335,2,Android 16 - WebView 134.0.6998.135,Page download completed,60,0,11,enhancedphone,,2600:0382:AC07:8D8F:A197:B790:451E:9FF7,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:51:11.435000-05:00,41.69835,-86.234694,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.734,4.159,22980.22492902832,352.0,542.0,2805.2047799200486,65.0,11946.851,1,Android 16 - WebView 134.0.6998.135,Page download completed,286,0,72,enhancedphone,,2600:0382:AC07:8D8F:A197:B790:451E:9FF7,2600:1405:D400:0287:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:51:16.942000-05:00,41.698353,-86.234694,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.271,3.713,9386.63989818456,315.0,563.0,1145.829212816455,64.0,4356.571,1,Android 16 - WebView 134.0.6998.135,Page download completed,277,0,35,enhancedphone,,2600:0382:AC07:8D8F:A197:B790:451E:9FF7,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:53:01.939000-05:00,41.698344,-86.234681,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.72,2.332,14118.33905655192,180.0,334.0,1723.427198354414,86.0,4115.489,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,6,VZWINTERNET,,10.12.217.172,57.144.204.192,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,NR-NSA,6635.0,Bowl,Verizon
2026-02-26 11:53:06.689000-05:00,41.698358,-86.234672,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.605,2.989,10645.53423189488,403.0,526.0,1299.5034527643063,59.0,3977.437,2,Android 14 - WebView 117.0.5938.60,Page download completed,134,0,5,VZWINTERNET,,10.12.217.172,23.64.114.220,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,NR-NSA,6635.0,Bowl,Verizon
2026-02-26 11:53:10.752000-05:00,41.698359,-86.23468,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.81,2.404,5799.552030191864,285.0,408.0,707.9513473637686,65.0,1742.761,2,Android 14 - WebView 117.0.5938.60,Page download completed,60,0,11,VZWINTERNET,,10.12.217.172,57.144.204.6,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,NR-NSA,6635.0,Bowl,Verizon
2026-02-26 11:53:15.360000-05:00,41.698359,-86.23468,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.452,3.002,27823.29493499944,291.0,412.0,3396.391663370254,43.0,10440.671,1,Android 14 - WebView 117.0.5938.60,Page download completed,223,0,47,VZWINTERNET,,10.12.217.172,23.14.142.47,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,NR-NSA,6635.0,Bowl,Verizon
2026-02-26 11:53:20.320000-05:00,41.698359,-86.23468,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.698,3.462,9450.63624501616,155.0,240.0,1153.6407558853225,47.0,4089.758,1,Android 14 - WebView 117.0.5938.60,Page download completed,194,0,9,VZWINTERNET,,10.12.217.172,69.147.65.251,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,NR-NSA,6635.0,Bowl,Verizon
2026-02-26 11:54:09.350000-05:00,41.698843,-86.234672,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,1.974,1.518,62306.45591160288,240.0,412.0,7605.7904109025,35.0,11822.684,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BB05:970C:05FB:B4E6:9E5A:696E,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:54:16.376000-05:00,41.698842,-86.234672,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,5.901,5.258,3618.50313126804,387.0,566.0,441.71195975180666,30.0,2378.262,2,Android 14 - WebView 117.0.5938.60,Page download completed,78,0,0,fast.t-mobile.com,,2607:FB90:BB05:970C:05FB:B4E6:9E5A:696E,2607:7700:0000:003A:0000:0001:1733:19D5,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:54:19.723000-05:00,41.698842,-86.234673,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.217,1.598,5729.869114241504,226.0,471.0,699.4479182963076,37.0,1144.543,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,2607:FB90:BB05:970C:05FB:B4E6:9E5A:696E,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:54:24.361000-05:00,41.698844,-86.234669,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.516,3.149,25346.45397512456,232.0,356.0,3094.0529855708205,36.0,9977.009,1,Android 14 - WebView 117.0.5938.60,Page download completed,228,2,47,fast.t-mobile.com,,2607:FB90:BB05:970C:05FB:B4E6:9E5A:696E,2600:1407:3C00:0988:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:54:29.040000-05:00,41.698845,-86.234669,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.552,2.052,9098.53451712072,634.0,974.0,1110.6609024731931,116.0,2333.774,1,Android 14 - WebView 117.0.5938.60,Page download completed,107,0,5,fast.t-mobile.com,,2607:FB90:BB05:970C:05FB:B4E6:9E5A:696E,2A00:1288:0080:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 11:55:49.236000-05:00,41.698847,-86.234679,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,1.785,1.407,21851.66408256192,167.0,311.0,2667.452358742002,29.0,3843.18,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,10.12.79.156,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6315.0,Bowl,T-Mobile
2026-02-26 11:55:53.737000-05:00,41.698847,-86.234679,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.38,2.602,10127.96277356128,556.0,692.0,1236.3221200038477,84.0,3294.116,2,Android 14 - WebView 117.0.5938.60,Page download completed,143,0,6,fast.t-mobile.com,,10.12.79.156,23.213.53.132,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6315.0,Bowl,T-Mobile
2026-02-26 11:55:57.945000-05:00,41.698846,-86.234683,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.039,2.408,3850.522219633376,342.0,505.0,470.03315770348826,42.0,1159.004,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,10.12.79.156,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6315.0,Bowl,T-Mobile
2026-02-26 11:56:03.961000-05:00,41.698847,-86.234683,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,4.888,4.295,18441.33936304672,435.0,600.0,2251.142544019209,52.0,9900.705,1,Android 14 - WebView 117.0.5938.60,Page download completed,231,1,47,fast.t-mobile.com,,10.12.79.156,23.14.142.47,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6315.0,Bowl,T-Mobile
2026-02-26 11:56:08.497000-05:00,41.698847,-86.234678,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.406,2.748,9484.49702932208,367.0,570.0,1157.777033865537,55.0,3257.929,1,Android 14 - WebView 117.0.5938.60,Page download completed,157,0,7,fast.t-mobile.com,,10.12.79.156,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6315.0,Bowl,T-Mobile
2026-02-26 11:56:35.046000-05:00,41.698368,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,5G NR,2.298,1.577,22639.82569930536,286.0,695.0,2763.648343373496,52.0,4462.872,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,2600:0382:AC07:8D8F:A197:B790:451E:9FF7,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:56:35.046000-05:00,41.698368,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.298,1.577,22639.82569930536,286.0,695.0,2763.648343373496,52.0,4462.872,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,2600:0382:AC07:8D8F:A197:B790:451E:9FF7,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:56:36.385000-05:00,41.698352,-86.234479,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.082,2.716,35288.551772045204,183.0,355.0,4307.686582405196,31.0,11980.469,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,VZWINTERNET,,2600:1008:B013:BF9F:7849:135F:2F5D:5FD2,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,LTE,,Bowl,Verizon
2026-02-26 11:56:43.125000-05:00,41.698368,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,5G NR,6.963,5.914,5323.23678024732,629.0,940.0,649.8093771136289,54.0,3935.204,2,Android 16 - WebView 134.0.6998.135,Page download completed,198,0,10,enhancedphone,,10.148.63.55,23.192.220.210,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:56:43.125000-05:00,41.698368,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,6.963,5.914,5323.23678024732,629.0,940.0,649.8093771136289,54.0,3935.204,2,Android 16 - WebView 134.0.6998.135,Page download completed,198,0,10,enhancedphone,,10.148.63.55,23.192.220.210,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:56:44.047000-05:00,41.698352,-86.234479,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,6.429,5.893,5505.400687141032,306.0,409.0,672.0458528656885,28.0,4055.415,2,Android 14 - WebView 117.0.5938.60,Page download completed,176,0,8,VZWINTERNET,,100.71.235.190,23.51.25.215,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:56:47.077000-05:00,41.698367,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.702,2.023,4765.48344768904,259.0,552.0,581.7227856216016,51.0,1205.069,2,Android 16 - WebView 134.0.6998.135,Page download completed,60,0,11,enhancedphone,,2600:0382:AC07:8D8F:A197:B790:451E:9FF7,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:56:47.181000-05:00,41.698352,-86.23448,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,1.928,1.484,6168.679658740888,208.0,289.0,753.0112870619942,30.0,1144.288,2,Android 14 - WebView 117.0.5938.60,Page download completed,59,0,11,VZWINTERNET,,2600:1008:B013:BF9F:7849:135F:2F5D:5FD2,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:56:52.106000-05:00,41.698353,-86.234479,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.784,3.449,23285.66791772384,189.0,323.0,2842.490293835166,29.0,10039.039,1,Android 14 - WebView 117.0.5938.60,Page download completed,239,2,47,VZWINTERNET,,2600:1008:B013:BF9F:7849:135F:2F5D:5FD2,2600:1407:3C00:09A3:0000:0000:0000:3134,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:56:52.218000-05:00,41.698367,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.928,3.25,25604.09104648352,380.0,678.0,3125.504206730772,66.0,10401.678,1,Android 16 - WebView 134.0.6998.135,Page download completed,263,2,73,enhancedphone,,2600:0382:AC07:8D8F:A197:B790:451E:9FF7,2600:1405:D400:0282:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:56:55.852000-05:00,41.698353,-86.234479,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.51,2.097,9196.63734904776,128.0,263.0,1122.6347348891309,29.0,2410.665,1,Android 14 - WebView 117.0.5938.60,Page download completed,111,0,7,VZWINTERNET,,2600:1008:B013:BF9F:7849:135F:2F5D:5FD2,2001:4998:0060:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 11:56:57.173000-05:00,41.698367,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.694,3.178,10975.0950293952,271.0,523.0,1339.7331261799902,54.0,4359.856,1,Android 16 - WebView 134.0.6998.135,Page download completed,277,2,36,enhancedphone,,2600:0382:AC07:8D8F:A197:B790:451E:9FF7,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 11:58:11.541000-05:00,41.698831,-86.23448,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.723,2.162,13387.769182034,277.0,565.0,1634.2461768616993,97.0,3618.038,2,Android 14 - WebView 117.0.5938.60,Page download completed,33,0,6,fast.t-mobile.com,,10.12.79.156,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6315.0,Bowl,T-Mobile
2026-02-26 11:58:16.141000-05:00,41.698831,-86.23448,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.454,2.639,9788.72101848848,629.0,775.0,1194.912845774912,52.0,3229.056,2,Android 14 - WebView 117.0.5938.60,Page download completed,130,0,2,fast.t-mobile.com,,10.12.79.156,23.64.114.213,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6315.0,Bowl,T-Mobile
2026-02-26 11:58:20.748000-05:00,41.698831,-86.23448,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.456,2.907,3279.44773291204,265.0,435.0,400.3227661678711,109.0,1191.668,2,Android 14 - WebView 117.0.5938.60,Page download completed,58,0,9,fast.t-mobile.com,,10.12.79.156,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6315.0,Bowl,T-Mobile
2026-02-26 11:58:28.877000-05:00,41.698831,-86.234481,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,7.003,6.583,12020.60860574216,206.0,409.0,1467.3588100979784,47.0,9891.454,1,Android 14 - WebView 117.0.5938.60,Page download completed,225,1,47,fast.t-mobile.com,,10.12.79.156,104.119.185.177,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6315.0,Bowl,T-Mobile
2026-02-26 11:58:33.868000-05:00,41.698831,-86.234481,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.861,3.406,7961.310198459489,147.0,370.0,971.8396763065176,45.0,3389.528,1,Android 14 - WebView 117.0.5938.60,Page download completed,164,0,9,fast.t-mobile.com,,10.12.79.156,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6315.0,Bowl,T-Mobile
2026-02-26 11:59:20.859000-05:00,41.698358,-86.234447,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,1.799,1.481,22436.92605748544,151.0,316.0,2738.8812985313966,21.0,4153.634,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,10.12.130.233,57.144.204.192,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,6675.0,Bowl,AT&T
2026-02-26 11:59:24.926000-05:00,41.698358,-86.234447,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.927,2.361,13017.61481702624,305.0,469.0,1589.0591082962696,20.0,3841.811,2,Android 16 - WebView 134.0.6998.135,Page download completed,186,0,10,enhancedphone,,10.12.130.233,23.213.53.145,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,6675.0,Bowl,AT&T
2026-02-26 11:59:29.170000-05:00,41.698358,-86.234447,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.825,2.53,3754.524653482576,72.0,289.0,458.3158349802373,15.0,1187.368,2,Android 16 - WebView 134.0.6998.135,Page download completed,60,0,11,enhancedphone,,10.12.130.233,57.144.204.6,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,6355.0,Bowl,AT&T
2026-02-26 11:59:50.146000-05:00,41.698359,-86.234445,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,19.732,14.558,5676.427190649888,4772.0,5118.0,692.9233497046299,437.0,10329.68,1,Android 16 - WebView 134.0.6998.135,Page download completed,250,2,70,enhancedphone,,10.12.130.233,104.119.185.177,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,6015.0,Bowl,AT&T
2026-02-26 11:59:56.373000-05:00,41.698359,-86.234445,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.967,4.319,10655.96381749496,510.0,656.0,1300.7762756135644,60.0,5752.886,1,Android 16 - WebView 134.0.6998.135,Page download completed,432,2,43,enhancedphone,,10.12.130.233,216.19.192.2,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,6015.0,Bowl,AT&T
2026-02-26 12:00:33.883000-05:00,41.698834,-86.234475,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,1.923,1.727,54771.0359171256,139.0,188.0,6685.9093397148245,32.0,11823.683,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BB2F:4A51:D940:E323:4D5D:8356,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:00:41.800000-05:00,41.698838,-86.234473,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,6.784,6.308,3241.504229825056,324.0,467.0,395.69111148541504,33.0,2555.924,2,Android 14 - WebView 117.0.5938.60,Page download completed,96,0,3,fast.t-mobile.com,,2607:FB90:BB2F:4A51:D940:E323:4D5D:8356,2607:7700:0000:003A:0000:0001:1733:195A,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:00:44.922000-05:00,41.698838,-86.234473,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,1.986,1.485,5996.950874245945,220.0,357.0,732.049663299663,33.0,1113.184,2,Android 14 - WebView 117.0.5938.60,Page download completed,58,0,9,fast.t-mobile.com,,2607:FB90:BB2F:4A51:D940:E323:4D5D:8356,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:00:49.442000-05:00,41.698841,-86.234476,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.391,3.07,26013.38323399288,205.0,293.0,3175.46124287459,36.0,9982.634,1,Android 14 - WebView 117.0.5938.60,Page download completed,228,2,47,fast.t-mobile.com,,2607:FB90:BB2F:4A51:D940:E323:4D5D:8356,2600:1407:3C00:0989:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:01:03.723000-05:00,41.698838,-86.234478,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,13.144,12.346,2499.430111209616,621.0,805.0,305.1061736847969,76.0,3857.245,1,Android 14 - WebView 117.0.5938.60,Page download completed,275,1,13,fast.t-mobile.com,,2607:FB90:BB2F:4A51:D940:E323:4D5D:8356,2A00:1288:0080:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:04:33.850000-05:00,41.698861,-86.234464,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,1.787,1.373,47181.70142418536,147.0,337.0,5759.483965313184,23.0,8097.558,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,VZWINTERNET,,2600:1008:B013:BF9F:7849:135F:2F5D:5FD2,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:04:38.153000-05:00,41.698861,-86.234464,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.162,2.743,11271.52722769088,279.0,421.0,1375.919599320996,29.0,3864.727,2,Android 14 - WebView 117.0.5938.60,Page download completed,141,0,4,VZWINTERNET,,100.71.235.190,23.51.25.154,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
